Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
408-5371654-1817167,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-S,kurta,S,B099NP7JBN,Shipped,1,USD,5.0489999999999995,NOIDA,UTTAR PRADESH,201301,IN,No-Promo,False,Others
405-2229792-5838728,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3768,JNE3768-KR-L,kurta,L,B09K3XWCF3,Shipped,1,USD,5.356999999999999,BENGALURU,KARNATAKA,560078,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
405-5880410-4126722,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0150,J0150-KR-S,kurta,S,B08N19XG53,Shipped,1,USD,4.388999999999999,MUMBAI,MAHARASHTRA,400053,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-3CSO6PTXOFDTO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
405-7980423-7423547,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0415,J0415-DR-XS,Western Dress,XS,B09TY2F73Y,Shipped,1,USD,9.889,BENGALURU,KARNATAKA,560100,IN,No-Promo,False,Others
405-1674021-3365164,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0153,J0153-DR-S,Western Dress,S,B08N4RTJCY,Shipped,1,USD,4.872999999999999,BENGALURU,KARNATAKA,560100,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
405-1674021-3365164,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0207,J0207-DR-S,Western Dress,S,B0967Q555L,Shipped,1,USD,9.152,BENGALURU,KARNATAKA,560100,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
404-1846630-0923531,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,MEN5003,MEN5003-KR-L,kurta,L,B08YYTSKB4,Shipped,1,USD,6.962999999999999,Dhaliyur,TAMIL NADU,641109,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-1846630-0923531,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,MEN5011,MEN5011-KR-L,kurta,L,B08YZ243V6,Shipped,1,USD,7.678,Dhaliyur,TAMIL NADU,641109,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-7251825-1943539,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0243,J0243-DR-XXXL,Ethnic Dress,3XL,B0926WJQBY,Shipped,1,USD,10.328999999999999,BENGALURU,KARNATAKA,560068,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
171-0738524-1266725,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3473,JNE3473-KR-XXXL,kurta,3XL,B08B3ZKRY9,Shipped,1,USD,5.356999999999999,BENGALURU,KARNATAKA,560068,IN,No-Promo,False,Others
402-7730120-0588339,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0342,J0342-TP-M,Top,M,B099S91TCS,Shipped,1,USD,6.875,MYSURU,KARNATAKA,570023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-6082678-4439522,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0346,J0346-SET-XL,Set,XL,B0983G1KLL,Shipped,1,USD,5.2139999999999995,BENGALURU,KARNATAKA,560085,IN,No-Promo,False,Others
405-5357280-7796312,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3294,JNE3294-KR-XXL,kurta,XXL,B07R41S1YG,Shipped,1,USD,4.939,HYDERABAD,TELANGANA,500048,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-2256727-4334714,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-M,Set,M,B0894YTN3H,Shipped,1,USD,11.825,SECUNDERABAD,TELANGANA,500003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-1171714-3974759,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0243,J0243-DR-XL,Ethnic Dress,XL,B0926861CR,Shipped,1,USD,10.328999999999999,Thanjavur,TAMIL NADU,613009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-0571463-7446765,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,J0220,J0220-BL-L,Blouse,L,B09KXYQK1Z,Cancelled,0,USD,6.6659999999999995,BADDI,HIMACHAL PRADESH,173205,IN,No-Promo,False,Others
403-0478824-3318758,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Shipped,1,USD,4.388999999999999,GURUGRAM,HARYANA,122001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-9633029-5234764,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XXXL,Set,3XL,B09NQ4C51C,Shipped,1,USD,7.050999999999999,NEW DELHI,DELHI,110012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
408-1600812-3829102,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0117,J0117-TP-XXL,Top,XXL,B08N4XHHCQ,Shipped,1,USD,5.742,MOHALI,PUNJAB,140301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-0158629-8592357,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3473,JNE3473-KR-XXXL,kurta,3XL,B08B3ZKRY9,Unshipped,1,USD,5.356999999999999,BENGALURU,KARNATAKA,560068,IN,No-Promo,False,Others
404-3217499-2470723,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,PSET264,PSET264-KR-NP-5XL,Set,5XL,B09M779C74,Unshipped,1,USD,14.575,FARIDABAD,HARYANA,121001,IN,No-Promo,False,Others
403-5166870-0691541,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-S,Western Dress,S,B09SDX82TS,Shipped,1,USD,8.700999999999999,NOIDA,UTTAR PRADESH,201307,IN,No-Promo,False,Others
407-9431308-6997111,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,USD,9.261999999999999,KUMBAKONAM,TAMIL NADU,612001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-3616556-1476333,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3473,JNE3473-KR-XXXL,kurta,3XL,B08B3ZKRY9,Unshipped,1,USD,5.356999999999999,BENGALURU,KARNATAKA,560068,IN,No-Promo,False,Others
406-1959402-2719521,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-XXXL,Top,3XL,B0986XNNKR,Shipped,1,USD,7.59,BANGALORE,KARNATAKA,560072,IN,No-Promo,False,Others
171-1400280-8597167,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3638,JNE3638-KR-L,kurta,L,B098128VK9,Shipped,1,USD,5.686999999999999,CHENNAI,TAMIL NADU,600115,IN,No-Promo,False,Others
407-7112487-2962735,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XS,Set,XS,B09KXSVTDB,Unshipped,1,USD,7.050999999999999,Mangalore,KARNATAKA,575002,IN,No-Promo,False,Others
402-3147000-7423551,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,J0117,J0117-TP-M,Top,M,B08N4TGTRV,Unshipped,1,USD,5.742,MUMBAI,MAHARASHTRA,400089,IN,No-Promo,False,Others
402-3147000-7423551,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3687,JNE3687-TU-M,Top,M,B0986XRZ8X,Unshipped,1,USD,5.994999999999999,MUMBAI,MAHARASHTRA,400089,IN,No-Promo,False,Others
407-2061612-5291501,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0337,J0337-TP-M,Top,M,B0986XMWXH,Shipped,1,USD,5.742,BENGALURU,KARNATAKA,560019,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
405-4489301-3880350,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,NW012,NW012-TP-PJ-L,Set,L,B0922V9HP7,Shipped,1,USD,5.731,GURUGRAM,HARYANA,122017,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-6085965-7818740,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-L,Western Dress,L,B098315N2Z,Shipped,1,USD,8.645999999999999,Hyderabad,TELANGANA,500089,IN,No-Promo,False,Others
407-6829298-8298718,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Cancelled,0,USD,6.6659999999999995,KUMBAKONAM,TAMIL NADU,612001,IN,No-Promo,False,Others
171-9371919-7724361,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,J0210,J0210-DR-XS,Ethnic Dress,XS,B09832F82B,Cancelled,0,USD,6.6659999999999995,MUMBAI,MAHARASHTRA,400072,IN,No-Promo,False,Others
406-9801915-4706769,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,J0340,J0340-TP-XXXL,Top,3XL,B0986XNNKR,Cancelled,0,USD,6.6659999999999995,BANGALORE,KARNATAKA,560072,IN,No-Promo,False,Others
171-7965875-2430716,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0008,J0008-SKD-S,Set,S,B0894XGJ83,Shipped,1,USD,11.825,CHENNAI,TAMIL NADU,600008,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
171-1193303-0030704,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-M,Set,M,B09NDKJKPN,Shipped,1,USD,7.326,CHENNAI,TAMIL NADU,600087,IN,No-Promo,False,Others
406-3058613-0791552,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XL,Set,XL,B08QGMLJF7,Shipped,1,USD,15.861999999999998,THRISSUR,KERALA,680569,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-0174462-3010735,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,B09SDXRYBG,Shipped,1,USD,8.084999999999999,CHERANALLUR,KERALA,682026,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
404-7801325-8431555,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-L,kurta,L,B09K3XK9ZZ,Shipped,1,USD,4.576,NAVI MUMBAI,MAHARASHTRA,410210,IN,No-Promo,False,Others
405-3240881-5372353,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Unshipped,1,USD,4.851,BENGALURU,KARNATAKA,560078,IN,No-Promo,False,Others
405-3240881-5372353,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-L,kurta,L,B08B3YWTLK,Unshipped,1,USD,4.388999999999999,BENGALURU,KARNATAKA,560078,IN,No-Promo,False,Others
404-1879868-0755559,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0106,J0106-KR-XS,Western Dress,XS,B08PVSVS2K,Shipped,1,USD,10.988999999999999,HYDERABAD,TELANGANA,500079,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-0134088-5189960,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-XXL,Western Dress,XXL,B09SDZF54G,Shipped,1,USD,8.084999999999999,Melmanavoor,TAMIL NADU,632010,IN,No-Promo,False,Others
406-0033444-0476311,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3614,JNE3614-KR-L,kurta,L,B098133PV7,Shipped,1,USD,4.741,PUDUCHERRY,PUDUCHERRY,605110,IN,No-Promo,False,Others
171-7646161-6965960,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,SET359,SET359-KR-NP-XL,Set,XL,B09RKCLC67,Shipped,1,USD,9.889,BENGALURU,KARNATAKA,560035,IN,No-Promo,False,Others
404-0044361-8377103,2022-06-01,Cancelled,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-S,Set,S,B09QJ4TZR6,Unshipped,1,USD,9.889,BENGALURU,KARNATAKA,560049,IN,No-Promo,False,Others
403-5113888-3436313,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET392,SET392-KR-NP-M,Set,M,B09RKFDT7Q,Shipped,1,USD,8.789,KURUKSHETRA,HARYANA,136118,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
403-8550388-6682746,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-M,Set,M,B09NDKJKPN,Shipped,1,USD,7.326,SERAMPORE,WEST BENGAL,712201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
406-9911304-5782704,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-S,Ethnic Dress,S,B0894WT213,Shipped,1,USD,9.405,LUCKNOW,UTTAR PRADESH,226024,IN,No-Promo,False,Others
408-8970610-5261153,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-S,Set,S,B08W9PN5YX,Shipped,1,USD,0.0,GURUGRAM,HARYANA,122018,IN,No-Promo,False,Others
405-5134917-7418752,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,Shipped,1,USD,6.05,BENGALURU,KARNATAKA,560078,IN,No-Promo,False,Others
408-6030518-7156355,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,MEN5015,MEN5015-KR-M,kurta,M,B08YYVC3WB,Shipped,1,USD,0.0,BENGALURU,KARNATAKA,560043,IN,No-Promo,False,Others
407-3899082-3112349,2022-06-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3399,JNE3399-KR-XXXL,kurta,3XL,B082W7Y2KY,Shipped,1,USD,5.159,MORENA,MADHYA PRADESH,476001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
403-6971402-6015503,2022-06-01,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XXXL,Set,3XL,B0922RYWBL,Shipped,1,USD,6.1819999999999995,VIJAYAWADA,ANDHRA PRADESH,521108,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
405-5008494-4535550,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-S,Set,S,B0894X27FC,Shipped,1,USD,7.303999999999999,GUNTUR,ANDHRA PRADESH,522002,IN,No-Promo,False,Others
406-8111690-8292307,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,USD,4.785,KANCHIPURAM,TAMIL NADU,600059,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
406-8111690-8292307,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,JNE3803,JNE3803-KR-XXL,kurta,XXL,B09K3WVVMJ,Shipped,1,USD,5.356999999999999,KANCHIPURAM,TAMIL NADU,600059,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
